Geneid	RpS12_A_Ribo	RpS12_B_Ribo	RpS12_C_Ribo	Xrp1_A_Ribo	Xrp1_B_Ribo	Xrp1_C_Ribo
FBGN0037174	0	0	0	0	0	0
FBGN0027615	53	32	26	51	63	61
FBGN0035358	0	0	0	0	0	0
FBGN0036116	2	11	0	1	4	3
FBGN0262361	0	0	0	0	0	0
FBGN0035435	8	10	6	12	8	10
FBGN0053969	8	2	10	8	8	14
FBGN0028699	0	0	0	0	0	0
FBGN0036438	0	0	0	0	0	0
FBGN0035321	9	15	15	19	32	36
FBGN0086900	0	0	0	0	0	0
FBGN0262732	159	147	122	182	265	257
FBGN0010348	701	727	657	801	943	841
FBGN0035970	0	0	0	0	0	0
FBGN0002564	221	248	521	724	116	117
FBGN0023174	435	302	337	437	572	639
FBGN0024177	0	0	0	0	0	0
FBGN0010387	0	0	1	0	0	0
FBGN0004591	0	0	0	0	1	0
FBGN0036271	33	41	39	58	54	68
FBGN0028577	178	160	131	198	329	318
FBGN0288810	0	0	0	0	0	0
FBGN0262737	204	174	182	257	405	369
FBGN0028978	81	67	69	69	102	130
FBGN0001324	211	184	222	265	330	351
FBGN0264566	0	0	0	0	0	0
FBGN0011787	84	44	65	106	121	129
FBGN0053769	0	0	0	0	0	0
FBGN0037105	22	22	9	11	19	11
FBGN0035645	2	0	0	0	0	0
FBGN0036118	25	25	13	24	19	35
FBGN0036529	1	0	5	5	3	9
FBGN0036581	80	71	63	112	99	143
FBGN0036655	0	0	0	0	0	0
FBGN0035426	0	0	0	0	0	0
FBGN0005633	0	0	0	0	0	0
FBGN0036236	0	0	0	0	0	0
FBGN0250816	0	16	3	0	0	1
FBGN0262021	0	0	0	0	0	0
FBGN0025820	12	20	6	18	23	22
FBGN0053284	0	0	0	0	0	0
FBGN0036255	6	1	4	2	14	24
FBGN0035461	5	5	2	15	8	6
FBGN0015793	3	0	8	5	13	7
FBGN0035542	19	4	29	24	28	19
FBGN0000451	1	5	0	4	4	8
FBGN0036813	88	94	63	76	93	112
FBGN0028416	0	0	0	0	0	0
FBGN0036759	0	0	0	0	0	1
FBGN0004108	154	121	120	323	475	417
FBGN0003943	119	71	117	149	314	242
FBGN0044452	86	58	72	130	167	172
FBGN0260874	0	0	0	2	0	3
FBGN0036497	0	0	0	0	0	0
FBGN0260644	0	0	0	0	0	0
FBGN0035787	0	0	0	0	0	0
FBGN0035122	31	28	16	56	75	68
FBGN0003410	38	18	32	39	83	72
FBGN0036945	0	6	0	0	0	6
FBGN0036557	32	41	31	51	51	48
FBGN0027055	72	44	65	85	117	97
FBGN0086680	317	253	322	419	792	675
FBGN0010786	20	31	28	31	56	38
FBGN0036229	0	0	0	0	0	0
FBGN0022935	126	111	93	154	194	241
FBGN0052847	0	0	0	0	0	0
FBGN0035471	170	169	141	236	292	337
FBGN0045823	155	148	117	200	402	276
FBGN0036179	0	0	0	0	0	0
FBGN0035254	25	7	18	11	21	27
FBGN0005626	0	3	0	2	0	4
FBGN0036656	0	0	0	0	0	0
FBGN0259748	0	0	0	0	0	0
FBGN0036102	0	0	0	0	0	0
FBGN0036861	0	0	0	0	0	0
FBGN0087035	1045	772	802	1027	1300	1247
FBGN0035695	0	0	0	0	0	0
FBGN0035980	8	19	5	20	22	28
FBGN0041094	341	244	232	412	634	462
FBGN0036953	0	0	0	0	0	0
FBGN0035989	13	21	14	29	28	35
FBGN0035857	0	0	0	0	0	0
FBGN0036337	67	57	44	72	86	72
FBGN0283500	54	27	72	62	99	92
FBGN0264748	0	0	0	0	0	2
FBGN0035711	0	0	0	0	0	0
FBGN0036321	0	0	0	0	0	0
FBGN0264725	0	0	0	0	0	0
FBGN0035504	0	0	2	0	0	0
FBGN0052187	0	0	0	0	0	1
FBGN0022709	1	0	1	0	4	0
FBGN0283724	126	130	87	230	201	192
FBGN0035532	58	42	70	38	55	80
FBGN0053286	0	0	0	0	0	0
FBGN0262937	28	29	31	37	60	47
FBGN0035510	33	17	36	27	73	92
FBGN0261353	24	5	9	15	26	22
FBGN0002842	0	0	0	0	0	0
FBGN0017430	78	51	41	54	62	81
FBGN0035957	7	0	0	2	6	2
FBGN0037018	7	5	9	26	20	16
FBGN0016036	0	0	0	0	0	0
FBGN0036354	133	79	103	149	181	175
FBGN0036986	0	4	0	0	0	0
FBGN0053965	0	0	0	0	0	0
FBGN0000404	320	221	272	387	590	535
FBGN0026376	24	13	31	17	44	47
FBGN0035476	0	0	0	0	0	0
FBGN0035777	5	12	1	1	2	1
FBGN0262788	0	0	0	0	0	0
FBGN0036769	9	2	8	17	18	10
FBGN0037020	71	49	74	82	111	98
FBGN0052484	26	23	23	47	41	32
FBGN0011335	63	33	38	57	93	64
FBGN0052476	0	1	0	0	0	0
FBGN0035767	26	48	34	37	50	43
FBGN0036290	248	223	145	228	320	266
FBGN0035545	0	0	0	0	0	0
FBGN0000115	77	37	50	70	114	93
FBGN0013342	0	0	1	0	0	0
FBGN0036580	92	40	35	50	75	87
FBGN0036822	0	0	0	0	0	0
FBGN0035713	185	139	186	240	329	354
FBGN0025682	95	80	80	120	187	117
FBGN0041623	0	0	0	0	0	0
FBGN0036176	0	0	0	0	0	0
FBGN0036696	17	10	20	20	27	23
FBGN0010452	322	265	362	401	489	571
FBGN0020509	0	0	0	0	0	0
FBGN0052150	5	0	0	4	3	8
FBGN0020640	0	0	4	0	0	0
FBGN0052141	0	0	0	0	1	0
FBGN0265268	0	0	0	0	0	1
FBGN0035570	0	0	0	0	0	0
FBGN0004516	0	0	3	0	0	0
FBGN0035192	0	0	0	0	0	0
FBGN0027790	157	235	139	267	334	313
FBGN0035928	0	0	0	0	0	0
FBGN0036152	2	0	13	4	12	3
FBGN0040060	1	0	1	0	0	0
FBGN0054025	0	0	0	0	0	0
FBGN0020765	0	0	0	0	0	0
FBGN0052405	0	0	0	2	0	0
FBGN0040828	0	0	0	0	0	0
FBGN0262592	0	0	0	0	0	0
FBGN0036680	0	0	0	1	0	0
FBGN0053234	0	0	0	0	0	0
FBGN0015829	38	37	28	39	49	66
FBGN0040696	0	0	0	1	0	0
FBGN0041160	26	15	7	11	20	27
FBGN0020645	0	0	0	0	0	0
FBGN0262984	0	0	0	0	0	0
FBGN0036516	84	51	62	77	117	83
FBGN0263603	188	160	139	182	268	365
FBGN0052344	131	102	131	146	185	198
FBGN0036640	62	46	47	42	61	61
FBGN0040816	0	0	0	0	0	0
FBGN0036145	0	0	0	0	0	0
FBGN0041164	108	77	87	87	127	130
FBGN0028668	0	0	0	0	0	0
FBGN0264693	220	189	179	252	427	310
FBGN0061515	99	97	88	100	206	165
FBGN0035355	11	6	2	6	3	8
FBGN0015585	0	0	0	0	0	0
FBGN0035766	59	53	51	44	97	66
FBGN0036665	6	0	1	2	6	6
FBGN0262842	0	0	0	0	0	0
FBGN0036820	27	10	20	4	29	11
FBGN0052082	96	69	84	49	74	75
FBGN0004380	12	24	12	22	26	19
FBGN0035203	88	76	55	58	102	75
FBGN0263106	243	193	164	184	209	364
FBGN0052069	13	34	19	26	25	29
FBGN0036910	0	0	1	0	0	0
FBGN0020641	1	0	1	2	5	1
FBGN0260008	213	212	167	331	265	238
FBGN0036323	0	0	0	0	0	3
FBGN0036602	0	0	0	0	0	0
FBGN0028504	25	20	24	32	55	27
FBGN0042712	117	189	81	115	175	149
FBGN0266456	0	0	0	0	0	0
FBGN0085273	0	0	0	0	0	0
FBGN0052195	4	1	1	3	1	5
FBGN0023001	73	91	60	82	137	142
FBGN0260431	1	0	2	0	1	7
FBGN0035719	0	7	1	0	0	0
FBGN0036015	0	0	0	0	0	0
FBGN0035110	63	94	45	77	75	92
FBGN0264000	0	0	1	0	0	0
FBGN0035805	37	24	34	27	44	33
FBGN0036950	0	0	0	0	0	0
FBGN0045477	0	0	0	0	0	0
FBGN0036747	0	0	0	0	0	0
FBGN0052270	0	0	0	0	0	0
FBGN0035702	2	0	6	11	12	2
FBGN0035769	75	83	109	142	140	142
FBGN0036685	110	89	75	104	164	143
FBGN0036340	275	258	216	322	447	366
FBGN0052365	15	25	13	10	10	6
FBGN0004427	0	0	0	0	0	0
FBGN0026418	1121	780	958	1177	1624	1782
FBGN0036156	0	0	0	0	0	0
FBGN0037175	0	0	0	0	0	0
FBGN0263601	185	163	118	197	246	225
FBGN0036920	30	40	27	32	42	54
FBGN0040507	0	0	1	0	0	0
FBGN0020251	25	22	18	35	43	51
FBGN0003041	180	183	150	192	230	261
FBGN0042630	0	0	0	0	0	0
FBGN0037207	11	11	10	6	27	18
FBGN0036766	1	0	0	1	0	231
FBGN0036887	44	22	23	28	47	37
FBGN0266136	0	0	0	0	0	0
FBGN0036461	1	0	1	0	0	0
FBGN0036403	0	0	0	0	0	0
FBGN0035968	0	6	5	0	0	0
FBGN0036998	18	11	11	19	23	11
FBGN0004593	0	0	0	0	0	0
FBGN0035736	0	0	0	0	0	0
FBGN0004167	483	519	426	700	1084	786
FBGN0052182	0	0	0	0	0	1
FBGN0005198	101	59	112	119	167	204
FBGN0036112	0	0	0	0	0	0
FBGN0036979	0	0	0	0	1	0
FBGN0035103	83	118	72	106	162	161
FBGN0037138	205	155	195	201	281	270
FBGN0085282	0	0	2	0	1	0
FBGN0036785	0	0	0	0	0	0
FBGN0010246	135	95	83	98	180	183
FBGN0036544	0	0	1	0	0	0
FBGN0052438	111	57	101	136	143	111
FBGN0037200	34	25	24	27	49	51
FBGN0259703	0	0	0	0	0	0
FBGN0263761	0	0	0	0	0	0
FBGN0037141	29	25	35	33	44	43
FBGN0035455	0	0	0	0	0	0
FBGN0052079	0	0	0	0	0	0
FBGN0052392	0	0	0	2	2	2
FBGN0005386	69	57	65	70	109	89
FBGN0260430	0	0	0	0	4	0
FBGN0036576	78	68	71	95	170	202
FBGN0016013	4	2	0	5	5	3
FBGN0000629	98	98	96	133	153	139
FBGN0058160	148	135	151	158	184	182
FBGN0035371	168	144	168	150	245	222
FBGN0035585	0	0	0	0	0	0
FBGN0016696	129	74	102	92	137	141
FBGN0024804	429	368	259	342	427	375
FBGN0035397	183	181	151	209	361	289
FBGN0263607	2	0	8	7	6	6
FBGN0052425	73	46	41	91	112	105
FBGN0052113	67	41	45	78	91	78
FBGN0035768	0	0	0	0	0	0
FBGN0035985	1	9	9	5	0	5
FBGN0052040	0	0	0	0	0	0
FBGN0261816	0	0	0	0	0	0
FBGN0052462	0	0	0	0	0	0
FBGN0036677	24	42	24	89	113	63
FBGN0261997	0	0	0	0	0	0
FBGN0037092	47	50	81	89	177	130
FBGN0053057	0	3	2	5	2	2
FBGN0262870	0	0	3	0	1	0
FBGN0042178	6	3	24	10	0	2
FBGN0003292	15	35	20	55	122	89
FBGN0036451	262	269	244	344	538	474
FBGN0036202	0	0	0	0	1	0
FBGN0052072	0	0	0	0	0	0
FBGN0036593	0	0	0	0	0	0
FBGN0041709	0	0	0	0	0	0
FBGN0052102	0	0	0	0	0	0
FBGN0266540	0	0	0	0	0	0
FBGN0260653	474	414	371	453	699	665
FBGN0025455	118	80	97	121	198	170
FBGN0052278	3	19	3	12	19	15
FBGN0052452	14	9	18	17	26	19
FBGN0020224	57	85	39	48	92	87
FBGN0037191	0	0	0	0	0	0
FBGN0024194	44	85	30	45	39	34
FBGN0025776	0	0	0	0	0	0
FBGN0036780	0	0	0	0	0	0
FBGN0036838	80	121	70	91	109	126
FBGN0037144	1	0	0	0	0	0
FBGN0036654	0	0	0	0	0	0
FBGN0035608	3	0	0	1	0	0
FBGN0016081	151	150	178	258	335	311
FBGN0035594	0	0	0	0	0	0
FBGN0053971	0	0	0	0	1	1
FBGN0036142	13	7	11	2	10	4
FBGN0035176	0	0	0	0	0	0
FBGN0035360	0	0	0	0	0	1
FBGN0052302	0	0	1	2	0	299
FBGN0004414	0	0	0	0	0	0
FBGN0026061	12	4	9	26	36	21
FBGN0085371	0	0	0	0	0	0
FBGN0037117	10	21	18	9	17	24
FBGN0040805	0	0	0	0	0	0
FBGN0037013	0	0	0	0	0	0
FBGN0035949	0	0	0	0	0	0
FBGN0035239	0	0	0	0	0	0
FBGN0036893	6	20	10	10	14	19
FBGN0052054	0	0	0	0	0	0
FBGN0027500	112	90	104	158	206	186
FBGN0053985	1	0	0	0	0	31
FBGN0058002	1	0	0	0	0	0
FBGN0260388	41	50	69	57	81	113
FBGN0036964	69	49	68	103	80	72
FBGN0017572	166	133	78	175	337	252
FBGN0036343	0	0	0	0	0	0
FBGN0035953	46	48	45	65	67	78
FBGN0052264	156	244	122	177	275	219
FBGN0036670	3	0	1	2	0	0
FBGN0035813	1	0	1	0	1	4
FBGN0086916	0	0	0	0	0	0
FBGN0001248	893	976	784	1123	1728	1599
FBGN0035496	0	10	0	0	2	1
FBGN0003076	50	27	33	47	85	59
FBGN0000045	12	119	8	10	4	5
FBGN0263248	0	0	0	0	0	0
FBGN0262518	60	39	40	53	120	83
FBGN0015321	77	121	46	68	111	90
FBGN0037000	34	14	15	65	80	61
FBGN0264001	0	0	1	0	0	0
FBGN0036485	0	0	0	0	0	0
FBGN0264489	6	2	3	2	1	4
FBGN0035657	0	0	0	0	0	0
FBGN0042201	0	0	0	0	0	0
FBGN0036713	0	0	0	0	0	0
FBGN0036393	0	4	0	0	0	0
FBGN0035909	304	340	267	398	621	629
FBGN0036031	0	0	0	0	0	0
FBGN0035313	0	0	0	0	0	7
FBGN0002872	76	65	39	57	63	69
FBGN0035300	0	7	0	0	0	1
FBGN0036784	0	0	0	0	0	0
FBGN0052246	0	0	0	0	0	0
FBGN0052845	0	0	0	0	0	0
FBGN0037204	0	0	0	0	0	0
FBGN0036057	0	0	0	0	0	0
FBGN0035933	0	0	0	0	0	0
FBGN0053262	0	0	0	0	0	0
FBGN0263911	115	92	59	75	85	123
FBGN0264848	109	103	104	169	200	170
FBGN0027085	22	33	34	41	52	57
FBGN0035520	26	18	27	29	48	25
FBGN0036489	20	29	36	30	65	40
FBGN0035479	0	0	0	0	0	0
FBGN0036262	4	23	15	7	2	5
FBGN0262519	1560	1211	1233	1448	2009	2061
FBGN0015218	236	200	233	248	402	411
FBGN0035283	9	26	8	15	40	29
FBGN0260660	25	37	18	34	37	31
FBGN0085480	0	0	0	0	0	0
FBGN0035817	0	0	0	0	0	0
FBGN0025866	134	105	102	77	101	88
FBGN0260859	52	40	42	36	55	70
FBGN0085267	0	0	0	0	0	0
FBGN0035567	0	0	0	0	0	0
FBGN0036846	110	100	109	133	136	155
FBGN0024887	61	46	35	77	82	107
FBGN0036818	7	2	2	2	13	8
FBGN0263251	66	78	73	59	135	91
FBGN0052354	4	10	6	11	13	21
FBGN0035622	124	117	125	208	299	245
FBGN0001259	34	23	26	49	69	75
FBGN0036520	0	0	0	0	0	0
FBGN0028697	1619	1414	1319	1620	2074	2068
FBGN0035348	0	0	1	2	5	0
FBGN0004619	0	0	1	0	0	0
FBGN0085295	0	0	0	0	0	0
FBGN0035669	0	0	0	0	0	0
FBGN0037151	12	3	3	8	10	2
FBGN0036790	0	0	0	0	0	0
FBGN0026409	405	315	325	385	564	542
FBGN0262580	0	0	0	0	0	0
FBGN0035262	0	1	2	1	2	1
FBGN0283479	0	17	3	1	0	4
FBGN0047178	14	15	12	20	12	6
FBGN0036708	0	0	0	0	0	0
FBGN0036194	59	52	42	61	86	126
FBGN0261109	41	19	24	47	65	36
FBGN0035385	0	0	0	0	0	0
FBGN0262987	9	21	11	27	20	17
FBGN0016031	10	12	7	27	11	15
FBGN0284236	0	0	0	0	0	0
FBGN0036832	0	0	0	0	0	0
FBGN0261507	0	0	0	0	0	0
FBGN0036888	145	120	118	130	211	258
FBGN0052206	0	0	0	0	0	0
FBGN0262535	0	0	0	0	0	0
FBGN0029113	864	797	829	843	1326	1297
FBGN0260481	0	0	0	0	1	0
FBGN0037093	141	78	132	137	157	173
FBGN0035648	0	0	0	0	0	0
FBGN0082598	257	188	216	239	402	300
FBGN0052064	0	0	0	0	0	0
FBGN0264605	0	0	0	0	0	3
FBGN0036501	18	35	9	12	13	16
FBGN0260393	0	1	0	0	0	37
FBGN0035337	36	6	25	20	30	36
FBGN0037064	0	0	0	0	0	0
FBGN0040634	2	0	1	0	3	0
FBGN0011591	163	146	97	189	230	240
FBGN0035554	0	0	0	0	0	0
FBGN0036600	0	0	0	0	2	0
FBGN0053489	0	0	0	0	0	0
FBGN0036837	52	23	41	40	36	52
FBGN0035952	0	0	0	0	0	0
FBGN0036361	0	0	0	0	0	25
FBGN0036121	31	23	10	14	9	11
FBGN0042177	73	105	74	115	94	151
FBGN0035267	52	82	60	89	138	159
FBGN0063667	0	0	0	0	0	0
FBGN0035244	53	28	39	43	54	56
FBGN0036083	0	0	0	0	0	0
FBGN0010350	37	40	37	71	77	80
FBGN0284444	0	0	0	0	0	0
FBGN0261536	0	0	0	0	0	0
FBGN0036716	1	0	0	0	1	0
FBGN0035211	25	23	39	30	38	27
FBGN0040797	0	0	0	0	0	0
FBGN0259200	0	0	0	0	0	1
FBGN0052075	43	37	51	66	94	71
FBGN0036091	0	0	0	0	0	0
FBGN0266437	0	0	0	0	0	0
FBGN0036913	36	50	45	46	52	60
FBGN0015360	11	10	4	9	8	15
FBGN0035965	21	20	14	28	36	35
FBGN0035833	36	32	12	9	6	2
FBGN0052068	33	20	21	26	31	15
FBGN0029152	111	127	54	96	166	149
FBGN0013718	161	126	108	162	260	249
FBGN0036364	0	0	0	0	0	0
FBGN0035522	57	83	22	171	227	150
FBGN0263199	5	34	3	14	11	17
FBGN0262516	0	0	0	0	0	0
FBGN0052318	0	0	0	0	0	0
FBGN0036778	0	0	0	0	0	0
FBGN0036643	10	13	8	3	6	11
FBGN0037037	0	0	0	0	0	0
FBGN0036874	0	0	0	0	0	0
FBGN0040799	0	0	0	0	0	0
FBGN0010909	397	338	248	483	766	681
FBGN0036756	0	0	0	0	0	0
FBGN0035557	7	10	10	13	6	10
FBGN0045770	0	0	0	0	1	0
FBGN0013717	35	29	52	50	73	87
FBGN0036133	49	32	38	53	96	74
FBGN0036367	0	0	0	0	0	0
FBGN0261556	55	57	70	104	111	85
FBGN0036686	203	218	196	207	230	224
FBGN0036951	0	2	4	28	12	1508
FBGN0035552	0	0	3	0	0	0
FBGN0043550	3	0	0	0	0	1
FBGN0036787	2	0	0	1	2	1
FBGN0037069	0	0	0	0	0	0
FBGN0262139	66	72	53	63	134	99
FBGN0036734	133	186	129	127	240	232
FBGN0035926	0	0	0	0	0	0
FBGN0020412	151	172	134	141	253	254
FBGN0035143	0	0	0	0	0	0
FBGN0035763	85	68	58	123	166	144
FBGN0037081	59	40	42	71	97	68
FBGN0037128	14	13	3	5	17	13
FBGN0036502	0	2	2	6	4	1
FBGN0053260	19	8	14	11	25	21
FBGN0036560	0	0	2	0	0	0
FBGN0036782	1	2	0	0	0	0
FBGN0035161	0	0	0	0	0	0
FBGN0037122	0	0	0	0	0	0
FBGN0036139	0	0	0	0	0	0
FBGN0261258	667	591	580	596	703	743
FBGN0035280	0	0	0	0	0	0
FBGN0036018	60	83	51	107	102	123
FBGN0036346	0	0	0	0	0	2
FBGN0036155	61	32	50	61	69	90
FBGN0037184	16	18	7	16	14	7
FBGN0037137	493	392	415	471	763	758
FBGN0036931	5	18	2	10	1	0
FBGN0036550	0	3	0	0	0	0
FBGN0035999	8	15	10	7	12	12
FBGN0035799	0	0	0	0	0	0
FBGN0262099	0	0	0	0	0	0
FBGN0035640	72	77	65	94	105	115
FBGN0266667	77	116	45	101	106	96
FBGN0036899	27	10	17	28	60	60
FBGN0035921	0	0	0	0	0	1
FBGN0036372	140	171	88	117	193	139
FBGN0036274	0	0	0	0	0	0
FBGN0036536	2	0	3	5	4	6
FBGN0005640	61	48	56	110	118	117
FBGN0026252	777	548	545	795	901	895
FBGN0052221	3	0	2	2	5	4
FBGN0035316	0	0	0	0	0	0
FBGN0052445	0	0	0	0	0	0
FBGN0036056	0	0	0	0	0	0
FBGN0035427	3	5	3	3	1	8
FBGN0036607	0	0	0	0	0	0
FBGN0036710	174	184	160	213	269	249
FBGN0016715	11	10	9	5	10	11
FBGN0260458	0	0	0	2	0	0
FBGN0035795	0	0	0	0	0	0
FBGN0035887	0	0	0	0	0	0
FBGN0002945	163	175	191	293	442	385
FBGN0036482	0	0	0	0	0	0
FBGN0036352	0	0	0	0	0	0
FBGN0036257	34	34	50	48	87	77
FBGN0035848	9	3	18	12	17	10
FBGN0004910	0	0	0	0	0	1
FBGN0052199	0	0	0	0	0	0
FBGN0260397	56	46	38	73	112	103
FBGN0261530	27	26	19	45	78	58
FBGN0037078	0	0	0	0	0	0
FBGN0036192	3	18	3	10	11	15
FBGN0053993	5	7	5	16	26	30
FBGN0036938	0	0	0	0	0	0
FBGN0035951	59	34	45	88	89	93
FBGN0036947	0	0	1	0	0	33
FBGN0020644	0	0	0	0	0	0
FBGN0052091	27	19	30	26	20	31
FBGN0011762	56	31	40	38	66	65
FBGN0267348	726	662	763	948	1435	1326
FBGN0036704	0	0	0	0	0	0
FBGN0026404	109	130	62	126	179	169
FBGN0036419	0	0	0	0	1	0
FBGN0036689	15	3	9	6	9	5
FBGN0261526	4	4	10	50	48	31
FBGN0036879	0	0	0	0	0	0
FBGN0037115	4	0	0	1	0	0
FBGN0053926	0	0	0	0	3	0
FBGN0035372	63	61	44	52	48	73
FBGN0036177	0	0	0	0	0	0
FBGN0266757	0	0	0	0	0	0
FBGN0036831	0	0	0	0	0	7
FBGN0036538	24	14	24	20	16	22
FBGN0015805	614	588	524	708	954	1065
FBGN0035923	42	23	31	41	38	26
FBGN0036799	0	0	0	0	0	0
FBGN0085290	3	5	6	18	6	14
FBGN0086611	0	0	0	0	0	0
FBGN0000212	804	819	687	863	979	1157
FBGN0052232	0	0	0	0	0	0
FBGN0085456	0	0	0	0	0	0
FBGN0054057	0	0	0	0	0	0
FBGN0035704	28	52	12	42	40	49
FBGN0260657	0	0	0	0	0	0
FBGN0036094	0	7	1	0	0	0
FBGN0040291	0	0	0	0	0	0
FBGN0052179	15	0	6	4	19	20
FBGN0035772	325	349	226	327	470	387
FBGN0020388	115	77	109	146	199	193
FBGN0035173	1	0	5	1	6	3
FBGN0000568	308	251	222	487	838	695
FBGN0036974	420	333	337	525	566	532
FBGN0015239	139	41	79	128	161	176
FBGN0035462	33	77	65	73	105	63
FBGN0035157	7	6	8	11	12	21
FBGN0035148	48	27	29	45	58	63
FBGN0001224	3886	2977	2816	2772	2215	2338
FBGN0085297	0	0	0	0	0	0
FBGN0004888	216	188	187	258	395	332
FBGN0037140	0	0	0	0	0	0
FBGN0041194	3	2	7	5	3	0
FBGN0260646	0	0	0	0	0	0
FBGN0036891	14	25	16	8	11	15
FBGN0010825	289	129	223	336	590	506
FBGN0052391	0	0	0	0	0	0
FBGN0263606	0	9	1	5	8	6
FBGN0083068	0	2	2	0	0	0
FBGN0035945	21	30	10	18	41	45
FBGN0037164	43	48	35	40	133	140
FBGN0040074	0	0	0	0	0	0
FBGN0015904	152	119	109	119	201	165
FBGN0035233	4	6	4	6	7	2
FBGN0035954	19	18	23	48	57	65
FBGN0036258	700	594	682	895	1353	1292
FBGN0286893	0	0	0	0	0	0
FBGN0040475	105	69	84	121	149	138
FBGN0037107	0	0	1	0	0	0
FBGN0011653	281	289	251	349	509	489
FBGN0002778	77	110	53	127	178	206
FBGN0052376	0	0	0	0	0	0
FBGN0010235	230	230	182	232	284	326
FBGN0053983	0	0	0	0	0	48
FBGN0035607	0	0	4	0	0	0
FBGN0035844	414	558	339	655	961	1011
FBGN0036801	14	5	4	18	27	23
FBGN0052407	0	0	3	0	0	1
FBGN0036687	0	0	0	0	0	1
FBGN0035831	30	17	27	40	27	37
FBGN0028999	0	0	0	0	0	0
FBGN0035256	0	0	0	0	0	0
FBGN0053710	0	0	0	0	0	0
FBGN0036286	78	76	40	87	109	126
FBGN0036391	0	0	2	0	1	0
FBGN0040322	4	16	12	4	11	8
FBGN0035529	15	14	8	12	24	25
FBGN0036591	0	0	0	0	1	0
FBGN0037001	88	88	109	140	184	187
FBGN0261635	0	0	0	0	0	0
FBGN0036342	8	3	9	16	18	15
FBGN0037076	8	1	7	3	3	12
FBGN0036498	0	0	0	0	0	0
FBGN0037008	22	31	23	36	36	40
FBGN0020637	0	0	0	0	0	0
FBGN0260965	40	22	31	62	81	75
FBGN0040298	18	14	29	36	41	34
FBGN0036366	1	0	3	3	15	14
FBGN0020638	0	0	0	0	0	0
FBGN0000541	675	584	544	722	921	956
FBGN0036263	84	55	94	81	134	144
FBGN0036085	0	0	0	0	0	0
FBGN0035551	0	0	197	1	0	1
FBGN0053523	12	12	11	14	31	6
FBGN0035577	0	0	0	0	0	0
FBGN0035656	0	1	2	0	1	0
FBGN0036629	24	9	6	14	15	15
FBGN0259163	35	61	25	51	85	70
FBGN0036639	0	0	0	0	0	0
FBGN0035413	0	0	0	0	0	0
FBGN0036518	132	140	95	122	191	141
FBGN0052039	6	0	2	20	11	11
FBGN0052198	0	44	2	0	0	0
FBGN0035383	88	37	49	66	117	101
FBGN0027080	208	157	165	248	282	304
FBGN0035889	51	34	41	40	42	35
FBGN0000357	0	0	0	0	0	0
FBGN0036411	0	0	0	0	0	0
FBGN0036024	0	0	0	0	1	0
FBGN0035685	0	0	0	0	0	0
FBGN0052163	16	2	1	3	8	14
FBGN0011509	74	37	47	68	129	124
FBGN0015946	0	0	0	0	0	0
FBGN0263599	818	672	726	895	1321	1325
FBGN0035209	36	17	18	31	54	31
FBGN0035686	0	0	0	0	0	0
FBGN0036909	44	32	36	42	31	34
FBGN0035483	14	4	5	6	11	8
FBGN0036273	0	0	1	0	0	0
FBGN0261360	0	0	0	0	0	0
FBGN0036999	17	0	22	23	27	29
FBGN0266124	32	11	6	26	27	33
FBGN0010352	332	231	283	418	651	634
FBGN0036504	0	0	0	0	0	0
FBGN0036622	0	0	0	0	3	0
FBGN0261283	270	190	245	317	473	404
FBGN0036020	13	30	7	28	22	29
FBGN0035947	194	164	170	285	346	295
FBGN0261799	16	9	10	16	15	14
FBGN0036940	2	2	0	3	5	349
FBGN0040809	0	0	0	0	0	0
FBGN0010830	25	41	18	39	66	52
FBGN0264307	1	0	1	2	3	0
FBGN0040230	61	63	59	111	141	128
FBGN0036522	173	103	159	201	263	208
FBGN0035437	99	91	121	162	239	221
FBGN0036872	0	0	0	0	0	0
FBGN0262484	0	0	0	0	0	0
FBGN0259785	780	690	731	906	1194	1264
FBGN0260643	0	0	0	0	0	0
FBGN0261723	0	0	0	0	0	0
FBGN0035380	0	0	0	0	0	0
FBGN0035636	0	0	1	4	6	7
FBGN0035553	2	2	6	2	3	6
FBGN0037185	7	0	4	7	10	2
FBGN0035583	0	0	0	1	0	5
FBGN0020642	0	0	0	0	0	0
FBGN0036574	29	29	32	42	60	54
FBGN0035791	0	0	0	0	3	0
FBGN0262351	0	0	0	0	0	0
FBGN0250814	134	114	129	179	295	353
FBGN0036000	50	39	17	66	60	96
FBGN0036218	0	0	0	0	0	0
FBGN0020294	196	181	187	212	264	320
FBGN0035824	1	0	6	7	12	7
FBGN0037195	0	0	0	0	0	0
FBGN0036942	0	0	0	1	0	0
FBGN0035988	0	0	0	1	0	0
FBGN0052260	0	0	0	0	1	0
FBGN0267429	0	0	0	0	0	0
FBGN0262100	0	0	0	0	0	0
FBGN0035453	0	0	0	0	0	0
FBGN0036360	0	0	0	0	1	0
FBGN0037068	0	0	0	0	0	0
FBGN0052432	0	0	0	0	0	0
FBGN0037031	9	10	7	14	20	28
FBGN0263605	95	70	74	92	111	138
FBGN0035335	31	5	32	44	59	60
FBGN0036935	0	0	0	0	0	0
FBGN0040697	0	0	0	0	0	0
FBGN0036793	0	0	0	0	0	0
FBGN0260635	330	348	280	452	847	677
FBGN0035152	2	0	2	3	4	7
FBGN0017429	10	9	13	17	17	7
